,userId,user_vector,avg_rating,num_movies_rated
126,127,"[0.5        0.5        1.25       3.14285714 2.         2.75
 2.86363636 4.         0.         2.66666667 1.         3.
 1.         5.         4.         0.         0.         4.
 0.         0.        ]",2.861111111111111,18
127,128,"[4.5        0.         0.         4.42857143 4.         4.5
 4.36363636 4.25       4.2        4.28571429 3.5        4.375
 4.5        5.         5.         0.         0.         0.
 4.5        0.        ]",4.3076923076923075,26
128,129,"[3.90517241 4.125      3.96875    3.84848485 4.05555556 4.05263158
 3.96551724 4.         4.05555556 3.8        3.5        3.5
 3.85714286 4.5        4.         0.         4.         0.
 4.5        0.        ]",3.888392857142857,112
129,130,"[3.2        2.33333333 2.75       3.5        3.         3.
 4.         3.55555556 3.6        3.625      0.         0.
 3.66666667 4.5        2.         0.         3.         3.
 0.         0.        ]",3.590909090909091,22
130,131,"[3.42857143 3.5        0.         3.33333333 3.375      3.41666667
 3.46875    3.44117647 3.83333333 3.54761905 3.5        3.55555556
 3.21428571 3.21428571 0.         3.         4.         2.
 4.         0.        ]",3.4909090909090907,55
131,132,"[2.75490196 2.8        2.79166667 2.84883721 3.1        3.08695652
 3.17557252 2.80851064 3.25510204 3.11607143 2.82608696 3.25925926
 2.81578947 3.25       3.38636364 2.75       3.35714286 2.5
 3.875      0.        ]",3.0,278
132,133,"[2.57142857 3.         3.         2.66666667 3.         3.
 3.         2.61538462 2.63636364 2.9375     3.         3.5
 3.25       3.5        3.         0.         3.         2.
 0.         0.        ]",2.9285714285714284,28
133,134,"[3.41666667 3.4        3.4        3.         4.         3.5
 3.6        3.38461538 3.8        3.44444444 4.         3.5
 3.5        4.         3.5        0.         4.         4.5
 0.         0.        ]",3.5357142857142856,28
134,135,"[3.50819672 4.         3.8125     3.72727273 3.88571429 3.65384615
 3.8030303  3.41111111 3.63414634 3.50649351 3.94117647 3.7
 3.5        3.875      4.14285714 5.         0.         4.
 3.         0.        ]",3.6547085201793723,223
135,136,"[2.89473684 3.         2.625      3.26470588 3.42857143 3.75
 3.65517241 3.02941176 3.78571429 3.54166667 3.11111111 4.
 2.625      4.         3.         0.         2.5        2.4
 0.         0.        ]",3.258426966292135,89
136,137,"[3.875      3.66666667 4.         3.98275862 4.1        3.85714286
 4.01612903 3.73214286 3.83333333 3.54347826 3.83333333 4.14285714
 3.6        4.14285714 4.         4.625      3.5        4.
 4.         0.        ]",3.97787610619469,113
137,138,"[4.25       4.5        4.5        3.9375     3.5        4.
 3.33333333 3.5        1.66666667 0.5        0.         0.5
 3.75       1.5        0.         0.         0.         0.
 0.         0.        ]",3.388888888888889,18
138,139,"[2.3880597  2.5        2.25       2.08974359 2.37096774 1.83333333
 2.15555556 2.23076923 2.17241379 1.94354839 1.44117647 2.
 2.00909091 2.55555556 2.66666667 0.         2.41666667 2.75
 0.         0.        ]",2.1451612903225805,155
139,140,"[3.5        2.91666667 3.475      3.25       3.34782609 3.69230769
 3.58214286 3.44039735 3.5462963  3.38513514 3.41666667 3.29166667
 3.33823529 3.88541667 3.3        3.5        4.2        3.84848485
 3.625      0.        ]",3.4794238683127574,486
140,141,"[3.60638298 3.78571429 3.6        3.47590361 3.72916667 3.45
 3.75       3.52272727 3.62       3.47727273 3.3        3.41666667
 3.5        3.66666667 3.4        0.         3.71875    4.25
 0.         0.        ]",3.5223880597014925,134
141,142,"[3.85714286 4.33333333 4.33333333 4.125      4.         4.
 3.92307692 3.44444444 4.         3.875      5.         4.5
 3.         4.66666667 4.33333333 0.         4.33333333 0.
 0.         0.        ]",3.9,30
142,143,"[3.27777778 3.57142857 3.5        3.29166667 3.25       3.52777778
 3.46666667 2.07142857 2.         3.         1.         2.
 3.125      4.5        3.33333333 5.         3.         0.
 0.         0.        ]",3.324561403508772,57
143,144,"[3.74242424 4.16666667 3.96153846 3.47959184 3.89285714 3.70967742
 3.75609756 3.31034483 3.71428571 3.46153846 3.9        4.
 3.         3.5        4.33333333 0.         3.83333333 4.
 0.         0.        ]",3.6127450980392157,102
144,145,"[3.3        4.33333333 4.33333333 3.33333333 4.5        3.33333333
 3.5        2.8        3.75       3.66666667 0.         5.
 2.66666667 4.         4.         0.         3.5        4.
 0.         0.        ]",3.388888888888889,18
145,146,"[3.5        3.75       3.16666667 3.09090909 3.16666667 3.15
 3.4375     2.25       3.25       2.94444444 3.33333333 3.5
 2.875      3.         0.         0.         3.         0.
 0.         0.        ]",3.1346153846153846,26
146,147,"[4.5        0.         0.         3.40909091 0.         2.85714286
 2.92857143 2.83333333 4.25       3.16666667 4.5        0.
 4.         1.5        0.         0.         0.         4.5
 0.         0.        ]",3.1875,16
147,148,"[3.73076923 3.75       3.70833333 3.75       3.70588235 4.25
 3.70833333 3.66666667 2.5        3.4        0.         3.16666667
 3.65       4.         4.         0.         3.67857143 0.
 0.         0.        ]",3.75,38
148,149,"[2.5        3.33333333 1.75       3.125      2.         4.
 2.85714286 2.92       2.5        2.91666667 3.8        4.
 2.8372093  5.         0.         0.         0.         2.
 0.         0.        ]",2.8043478260869565,46
149,150,"[3.66666667 0.         3.         3.5        3.         3.25
 3.5        3.625      3.75       3.75       0.         4.
 4.66666667 0.         3.         0.         0.         0.
 0.         0.        ]",3.619047619047619,21
150,151,"[3.64285714 4.2        3.54545455 3.75       4.11111111 4.25
 3.8        3.75       4.5        3.6        3.25       3.
 3.75       0.         3.5        0.         0.         0.
 0.         0.        ]",3.6808510638297873,47
151,152,"[3.4375     4.5        4.5        3.75       3.16666667 4.08333333
 3.93548387 3.56666667 4.02777778 3.975      4.5        3.92857143
 3.625      4.3        3.5        4.33333333 3.75       0.
 4.         0.        ]",3.94,50
152,153,"[1.19736842 1.45833333 1.525      1.97368421 1.7        2.5625
 2.71176471 0.91935484 1.75       1.68421053 1.125      3.375
 1.25       1.5        2.5        1.         1.15       0.
 2.5        0.        ]",2.132867132867133,143
153,154,"[4.63888889 4.91666667 4.92857143 4.71428571 4.75       5.
 4.         4.28947368 3.875      3.16666667 0.         5.
 4.70833333 4.5        0.         0.         4.27272727 0.
 0.         0.        ]",4.5,27
154,155,"[3.53333333 3.66666667 3.33333333 3.45454545 3.         4.
 3.16666667 3.66666667 3.66666667 3.66666667 0.         0.
 4.         4.         3.         0.         0.         0.
 0.         0.        ]",3.5675675675675675,37
155,156,"[3.47222222 3.3125     3.22222222 3.56547619 3.69642857 3.75
 3.83727811 3.21794872 3.94642857 3.83333333 3.625      4.07692308
 3.3        3.9        3.71875    3.83333333 0.         3.75
 4.72727273 0.        ]",3.7044025157232703,318
156,157,"[3.75       4.         3.         3.11111111 3.5        2.5
 3.66666667 3.25       4.33333333 4.33333333 0.         3.5
 4.         5.         0.         0.         0.         0.
 0.         0.        ]",3.4705882352941178,17
157,158,"[3.25       0.         2.5        3.22222222 2.75       3.
 3.2        3.5        3.375      3.5        3.625      4.
 4.         0.         0.         4.         0.         0.
 0.         0.        ]",3.357142857142857,21
158,159,"[3.70588235 3.75       3.83333333 3.3375     3.91666667 3.1375
 3.125      3.58333333 1.83333333 3.         0.         4.
 2.125      3.66666667 3.625      0.         4.33333333 0.
 0.         0.        ]",3.230769230769231,78
159,160,"[2.24719101 3.56818182 2.875      2.7371134  2.82978723 3.01136364
 3.25390625 2.22592593 3.18103448 2.453125   2.32291667 2.96969697
 2.46907216 3.625      3.625      0.         3.33333333 2.33333333
 5.         0.        ]",2.7185714285714284,350
160,161,"[4.16666667 4.5        4.45454545 4.05       3.64285714 3.25
 3.72222222 3.83333333 4.66666667 3.75       4.         4.
 4.4        0.         4.25       4.5        0.         0.
 0.         0.        ]",3.9516129032258065,31
161,162,"[4.         4.         4.         4.11111111 0.         4.09090909
 4.22222222 4.         4.375      4.         0.         4.
 4.         4.5        4.         0.         4.         4.
 0.         0.        ]",4.2,30
162,163,"[2.         0.         4.         3.22222222 2.         3.
 2.875      2.75       2.5        3.         3.         3.
 2.5        0.         0.         0.         0.         0.
 3.         0.        ]",3.0,18
163,164,"[4.42857143 0.         4.         3.         4.         3.33333333
 4.33333333 4.44       3.66666667 4.4        5.         0.
 4.25       5.         0.         0.         0.         5.
 0.         0.        ]",4.310344827586207,29
164,165,"[3.8125     4.         3.33333333 3.5        4.         3.61538462
 3.37037037 3.8        3.53846154 3.625      3.5        4.
 3.77777778 4.         4.         0.         0.         3.5
 0.         0.        ]",3.576923076923077,52
165,166,"[4.13414634 4.45833333 4.08333333 4.01282051 3.9375     4.09090909
 4.14615385 4.04347826 4.22222222 4.02586207 3.70833333 3.91666667
 4.05172414 4.         4.5        4.5        4.5        4.33333333
 4.75       0.        ]",4.069078947368421,152
166,167,"[3.90217391 3.90625    3.80952381 3.41333333 3.97142857 2.94444444
 3.31428571 3.45238095 3.52       3.08       3.         3.625
 3.46296296 2.7        3.22727273 0.         4.4        0.
 4.5        0.        ]",3.4782608695652173,138
167,168,"[3.83333333 4.5        4.375      4.225      4.33333333 4.3
 4.58       4.5        4.6        4.525      3.         4.75
 2.25       4.59090909 4.5        0.         0.         4.8
 4.7        0.        ]",4.44,75
168,169,"[4.12222222 4.26190476 4.25       4.26315789 4.41891892 4.31746032
 4.3902439  3.92857143 4.075      3.80769231 3.875      4.25
 3.89473684 4.35       4.4375     4.         4.4        4.33333333
 0.         0.        ]",4.265116279069767,215
169,170,"[3.         3.         2.88888889 3.0625     2.6        3.7
 3.52941176 3.26666667 3.         3.2        4.         0.
 3.         4.         3.         0.         3.         3.5
 0.         0.        ]",3.25,40
170,171,"[4.625      4.6        4.6        4.6        4.33333333 4.42857143
 4.7037037  4.57142857 4.8125     4.70588235 4.5        4.71428571
 4.625      4.5        4.6        0.         0.         4.8
 0.         0.        ]",4.621212121212121,66
171,172,"[3.77777778 3.5        3.75       3.92857143 3.66666667 0.
 3.75       3.8125     4.25       3.83333333 3.75       4.5
 3.875      3.25       3.5        0.         0.         3.5
 0.         0.        ]",3.7857142857142856,21
172,173,"[3.5        3.         3.         3.36363636 3.         3.5
 3.77777778 3.2        2.33333333 2.8        3.         0.
 3.66666667 5.         3.         0.         3.         0.
 0.         0.        ]",3.45,20
173,174,"[3.70588235 3.5        3.4        3.54545455 3.4        4.
 3.68421053 3.77272727 3.375      3.75       3.5        4.
 3.55555556 3.         3.5        0.         4.         4.
 0.         0.        ]",3.6296296296296298,54
174,175,"[0.         0.         4.25       4.         0.         4.21428571
 4.04166667 0.         0.         0.5        0.5        0.
 0.5        0.         4.5        0.         0.         0.
 0.         0.        ]",3.5526315789473686,19
175,176,"[4.07692308 3.         3.         3.22222222 3.         4.66666667
 4.33333333 4.2        4.         4.38461538 5.         5.
 4.5        5.         3.         0.         4.         4.
 0.         0.        ]",4.103448275862069,29
176,177,"[3.23863636 3.56666667 3.37295082 3.30283912 3.45217391 3.46315789
 3.56187291 3.17751479 3.52688172 3.30263158 3.08695652 3.6
 3.08522727 3.5        3.61904762 3.83333333 3.69565217 3.2
 3.14285714 0.        ]",3.3775933609958506,723
177,178,"[3.75       2.875      2.875      4.02777778 3.64285714 3.96428571
 4.32142857 3.80952381 4.16666667 4.11363636 4.5        4.41666667
 4.1        4.5        2.         3.75       3.25       4.5
 0.         0.        ]",4.048387096774194,62
178,179,"[3.61538462 4.         4.         3.42307692 3.33333333 4.
 4.1875     3.71428571 3.66666667 3.92307692 4.         3.5
 3.66666667 5.         0.         0.         0.         0.
 0.         0.        ]",3.709090909090909,55
179,180,"[3.64285714 4.         4.         3.5        3.57142857 3.5
 3.5        3.6875     4.5        3.5        4.         0.
 3.7        3.5        0.         0.         0.         0.
 0.         0.        ]",3.5,19
180,181,"[3.08333333 3.5        3.25       2.92307692 3.1        3.16666667
 3.26829268 2.7        2.82352941 3.05263158 2.66666667 4.
 2.14285714 3.16666667 3.33333333 0.         4.         2.14285714
 0.         0.        ]",2.978723404255319,94
181,182,"[3.16911765 3.71153846 2.97727273 3.43968872 3.23239437 3.62686567
 3.87172775 3.1509434  3.68471338 3.3029661  3.25531915 3.75
 3.112      4.0106383  3.6875     3.5        2.7        3.5
 4.22222222 0.        ]",3.5224071702944943,781
182,183,"[3.66666667 0.         3.         3.42857143 0.         4.5
 3.92857143 3.92105263 3.75       4.         4.         4.
 3.53846154 4.2        4.         0.         0.         3.75
 0.         0.        ]",3.847826086956522,46
183,184,"[3.53125    3.29545455 3.21428571 3.59090909 3.32142857 4.83333333
 3.95714286 3.57142857 4.04166667 3.675      3.1        4.04545455
 3.81818182 4.25       0.         4.41666667 4.         0.
 0.         4.5       ]",3.696261682242991,107
184,185,"[3.45454545 3.36363636 3.41666667 3.6        3.16666667 3.66666667
 3.65       3.66666667 3.5        3.83333333 1.5        4.33333333
 2.5        3.         3.72727273 0.         4.         0.
 0.         0.        ]",3.5789473684210527,38
185,186,"[4.1097561  4.13333333 4.06060606 4.14545455 4.11428571 4.22222222
 4.13461538 4.02985075 4.07692308 4.0625     3.92307692 4.35714286
 4.06944444 4.         4.42857143 4.         4.33333333 4.33333333
 4.         0.        ]",4.099447513812155,181
186,187,"[3.19791667 4.28125    3.7        3.55357143 4.36       3.38636364
 3.92857143 3.3        3.77659574 3.46268657 4.19565217 4.07894737
 3.01282051 3.84615385 4.5        4.03125    2.1        3.5
 4.41666667 0.        ]",3.733009708737864,206
187,188,"[5.         4.5        4.75       4.42105263 4.75       4.41666667
 4.52941176 4.         4.         4.33333333 0.         4.33333333
 3.         5.         4.63636364 0.         0.         4.
 5.         0.        ]",4.473684210526316,38
188,189,"[3.91666667 4.         4.         4.         4.         4.
 4.25       4.07142857 4.08333333 4.125      4.         4.25
 4.25       4.25       0.         0.         4.1        0.
 0.         0.        ]",4.0625,16
189,190,"[4.15       3.83333333 4.         3.69444444 4.25       3.83333333
 3.96774194 3.72727273 3.86666667 3.80769231 0.         3.88888889
 3.66666667 4.         3.5        3.5        4.33333333 0.
 4.         0.        ]",3.858490566037736,53
190,191,"[2.5        4.5        3.5        3.73913043 4.33333333 3.66666667
 4.10638298 2.69230769 3.81818182 3.8125     0.         2.2
 1.         3.25       0.         5.         2.         0.
 5.         0.        ]",3.764705882352941,68
191,192,"[4.4        0.         0.         4.25       0.         4.66666667
 4.1        4.11111111 3.8        3.90909091 3.         3.5
 4.         4.         0.         0.         5.         4.
 0.         0.        ]",4.0,18
192,193,"[3.73076923 3.5        2.         2.78571429 3.5        3.6
 4.         3.61111111 3.85714286 3.9375     4.25       5.
 4.08333333 3.5        0.         0.         4.         0.
 0.         0.        ]",3.732142857142857,28
193,194,"[3.83333333 2.         2.         3.5        0.         3.28571429
 3.625      3.57142857 3.5        3.33333333 3.5        0.
 3.5        4.33333333 3.         0.         0.         3.
 0.         0.        ]",3.53125,16
194,195,"[3.375      2.33333333 2.6        3.68292683 2.71428571 3.8
 3.71590909 3.36842105 3.84375    3.55102041 3.27272727 3.625
 3.69230769 3.41666667 2.         0.         4.         2.
 3.         0.        ]",3.5933333333333333,150
195,196,"[3.83333333 5.         5.         3.25       2.5        0.
 3.88461538 4.03846154 4.3        3.6875     3.75       3.25
 3.75       3.16666667 5.         0.         4.625      0.
 0.         0.        ]",3.8461538461538463,26
196,197,"[3.5        0.         0.         3.7        0.         4.
 4.16666667 3.92857143 4.125      4.09090909 2.5        4.
 4.375      3.         0.         0.         0.         3.
 0.         0.        ]",4.0,28
197,198,"[3.66666667 4.         3.8        3.27777778 3.44444444 3.62790698
 3.70707071 3.37777778 3.67741935 3.38       2.63636364 3.0952381
 3.43137255 4.2        4.         0.         3.5        3.75
 3.33333333 0.        ]",3.489130434782609,184
198,199,"[3.71666667 1.         2.33333333 3.40594059 3.55       3.1875
 3.51169591 3.37878788 3.57971014 3.19594595 3.40909091 3.35714286
 2.97916667 4.01470588 2.25       3.         2.75       3.83333333
 4.25       0.        ]",3.4172413793103447,290
199,200,"[3.73943662 3.2        3.11111111 3.79477612 3.56451613 3.83333333
 3.78804348 3.75581395 4.015625   3.80909091 3.91666667 4.31818182
 3.65789474 3.83333333 4.03571429 4.         4.16666667 3.75
 5.         0.        ]",3.7808988764044944,267
200,201,"[4.25925926 4.75       4.625      4.25531915 4.09090909 4.15384615
 4.32142857 4.12903226 3.6        3.77777778 4.         4.5
 4.25       5.         4.         0.         4.         4.
 1.         0.        ]",4.159090909090909,88
201,202,"[3.87179487 4.         4.06666667 3.88043478 3.96551724 3.828125
 3.85955056 3.7047619  3.91304348 3.72289157 4.         3.84
 3.71698113 4.08       4.         4.5        4.         3.92857143
 4.         0.        ]",3.8198757763975157,322
202,203,"[4.07142857 3.83333333 3.83333333 3.6        4.05555556 3.5
 4.36666667 4.05882353 4.15       3.85714286 4.         3.5
 3.78571429 4.75       0.         0.         3.66666667 3.75
 0.         0.        ]",4.0,36
203,204,"[3.41666667 3.66666667 3.20833333 3.85       3.68181818 3.83333333
 3.88235294 3.73333333 4.125      4.4        3.         4.33333333
 3.94444444 4.375      0.         0.         3.8        3.5
 3.83333333 0.        ]",3.8863636363636362,66
204,205,"[4.05       0.         3.75       3.875      3.92857143 3.5
 4.         4.         4.5        4.         0.         4.16666667
 4.16666667 4.         2.75       5.         3.83333333 4.5
 0.         0.        ]",3.977272727272727,22
205,206,"[3.8        4.66666667 4.25       4.14285714 4.33333333 4.375
 4.54545455 3.25       5.         3.25       0.         4.
 0.         0.         4.         0.         0.         5.
 0.         0.        ]",4.15,20
206,207,"[3.25       0.         0.         2.07142857 2.33333333 5.
 3.7        3.1        3.5        3.875      2.66666667 0.
 2.66666667 0.         0.         0.         0.         3.5
 0.         0.        ]",3.03125,16
207,208,"[3.28571429 0.         0.         2.33333333 3.         2.
 3.25       3.375      3.         3.14285714 3.         3.5
 3.83333333 3.5        0.         0.         0.         0.
 0.         0.        ]",3.2857142857142856,21
208,209,"[4.4        0.         0.         4.         4.875      4.125
 4.30555556 4.28571429 4.75       4.3125     1.75       4.7
 4.25       4.5        0.         0.         4.625      0.
 0.         0.        ]",4.285714285714286,28
209,210,"[4.19594595 4.         3.92857143 3.97826087 3.98529412 4.33333333
 3.9        4.10909091 3.8        3.83333333 3.33333333 4.3
 4.18548387 4.5        0.         0.         4.26086957 0.
 0.         4.        ]",4.0636363636363635,110
210,211,"[3.82258065 4.         4.         4.         4.1        3.8
 4.15517241 3.86363636 4.3        3.77419355 3.5        3.81818182
 3.70833333 4.         4.33333333 0.         3.90909091 0.
 4.         0.        ]",3.908450704225352,71
211,212,"[3.58088235 3.75       3.7        3.62987013 3.8030303  3.625
 3.6038961  3.54705882 3.65384615 3.52222222 3.44444444 3.55882353
 3.4625     3.5        3.75       0.         3.525      3.5
 4.         3.5       ]",3.6085858585858586,198
212,213,"[3.79166667 4.         3.78571429 3.875      3.7        4.05555556
 4.02173913 3.92592593 3.875      3.74137931 3.45454545 3.5
 3.86363636 3.875      5.         0.         3.75       0.
 0.         0.        ]",3.843283582089552,67
213,214,"[2.75       3.         3.         2.75       2.75       2.71428571
 3.         2.75       3.         2.8        0.         3.
 2.75       0.         3.         0.         0.         0.
 0.         0.        ]",2.8333333333333335,18
214,215,"[4.04545455 0.         4.5        3.90909091 4.21428571 4.13636364
 4.19047619 3.94444444 3.90625    3.67647059 2.625      4.0625
 3.58333333 4.28571429 0.         5.         0.         0.
 4.         0.        ]",3.967948717948718,78
215,216,"[3.5        3.58823529 3.5625     3.58823529 3.5625     3.93103448
 3.64583333 3.38888889 3.66666667 3.35       3.         3.71428571
 2.75       3.4        3.76190476 5.         4.         4.
 4.14285714 0.        ]",3.633587786259542,131
216,217,"[2.96478873 3.09090909 2.81666667 2.65416667 2.59677419 2.62903226
 2.85820896 2.80104712 2.88405797 2.90983607 2.5625     3.11538462
 2.88235294 2.71428571 2.75       0.         0.         2.45454545
 3.         0.        ]",2.759183673469388,490
217,218,"[2.85714286 0.         0.         3.4        3.         3.66666667
 3.5        3.         3.75       3.1        3.75       3.125
 2.9        4.         3.25       0.         2.66666667 0.
 4.5        0.        ]",3.3095238095238093,21
218,219,"[3.15983607 3.65625    2.84722222 3.07848837 2.99074074 3.04347826
 3.4        3.06958763 3.39361702 3.24324324 3.12068966 3.64864865
 3.03645833 3.5        3.45454545 3.75       3.28947368 3.4
 4.1        0.        ]",3.1516587677725116,422
219,220,"[3.93055556 4.05       3.84782609 3.95967742 3.875      4.19444444
 4.         3.7654321  4.25       3.68627451 5.         3.57142857
 3.98888889 2.83333333 4.35714286 0.         3.85294118 4.625
 0.         0.        ]",3.9367469879518073,166
220,221,"[3.890625   4.         4.         3.98850575 4.33333333 4.21590909
 4.25649351 3.76190476 4.21323529 4.10909091 4.29166667 4.41428571
 3.78947368 4.26086957 3.7        4.59090909 2.5        4.08823529
 4.43333333 0.        ]",4.149056603773585,265
221,222,"[3.22413793 3.16666667 2.66666667 3.09444444 3.3125     2.83823529
 3.23033708 3.18253968 3.25       3.03488372 2.33333333 3.
 3.26190476 3.40909091 3.3        2.75       3.2        3.625
 3.         0.        ]",3.155,200
222,223,"[3.525      3.78571429 3.5        3.19047619 3.46153846 3.54166667
 3.06521739 3.42857143 3.22222222 3.02272727 2.         3.66666667
 3.40909091 3.5        3.5        0.         3.4        3.
 4.         0.        ]",3.158333333333333,60
223,224,"[3.83333333 4.         4.         4.51851852 4.83333333 4.25
 4.36842105 3.5        4.33333333 3.         2.5        0.
 3.66666667 4.         0.         0.         0.         0.
 0.         0.        ]",4.255813953488372,43
224,225,"[3.83333333 3.5        3.5        3.68888889 3.71428571 3.81818182
 3.85714286 3.7        4.         3.7        3.5        3.5
 3.44444444 1.         3.5        0.         0.         0.
 0.         0.        ]",3.716666666666667,60
225,226,"[3.46534653 3.265625   3.25       3.46188341 3.36363636 3.30985915
 3.57251908 3.4702381  3.67241379 3.38194444 2.93103448 3.45
 3.40517241 3.44444444 3.09259259 4.16666667 3.69230769 3.125
 0.         0.        ]",3.4421182266009853,406
226,227,"[3.96875    4.25       4.33333333 4.4375     4.         4.19230769
 4.30851064 4.11363636 4.38235294 4.39583333 4.5        4.25
 4.17647059 4.5        4.25       4.         3.91666667 4.5
 4.         0.        ]",4.24,75
227,228,"[3.41666667 3.5        3.         2.75       4.         3.
 3.16666667 3.77272727 4.         3.86363636 4.         4.25
 4.05555556 4.         0.         0.         0.         0.
 0.         0.        ]",3.675,20
228,229,"[3.7        4.5        4.         3.61538462 3.5        3.90909091
 3.9047619  3.61538462 3.88888889 3.6875     4.         4.
 3.6        4.         4.         0.         4.         3.
 0.         0.        ]",3.7115384615384617,52
229,230,"[3.3625     2.625      2.60526316 2.91666667 3.05263158 2.56818182
 2.44827586 3.25       2.75       3.15151515 2.83333333 2.8
 3.05       3.5        2.5        0.         3.61111111 0.
 0.         0.        ]",2.891891891891892,111
230,231,"[3.9        0.         0.         3.25       3.         4.
 3.85714286 4.5        4.42857143 4.33333333 4.5        0.
 4.21428571 0.         0.         0.         4.         0.
 0.         0.        ]",4.026315789473684,19
231,232,"[3.1030303  2.95614035 2.95408163 3.03947368 3.09183673 3.2016129
 3.4437751  3.28110599 3.39252336 3.26616915 2.93283582 3.36111111
 3.23195876 3.78571429 3.15384615 3.27272727 3.5        3.5
 4.5        0.        ]",3.207547169811321,689
232,233,"[3.16129032 3.55555556 3.35       3.265625   3.22222222 3.70833333
 3.49230769 3.10526316 3.63235294 3.18571429 4.         3.34615385
 2.9375     3.38888889 3.         3.25       3.27272727 3.5
 3.         0.        ]",3.3208333333333333,120
233,234,"[3.48837209 3.8125     3.4        3.52238806 3.43589744 3.875
 3.75675676 3.4057971  3.68421053 3.66666667 4.         3.85714286
 3.66666667 2.75       4.17647059 0.         5.         3.4
 0.         0.        ]",3.4691358024691357,162
234,235,"[3.53846154 3.75       3.375      3.45       3.2        3.93333333
 3.96       3.28571429 3.5        3.58823529 0.         3.33333333
 3.16666667 4.33333333 3.75       0.         5.         4.
 0.         0.        ]",3.6153846153846154,52
235,236,"[5.         0.         0.         4.         4.33333333 4.
 4.25       5.         4.66666667 3.85714286 3.66666667 4.33333333
 3.66666667 0.         4.         0.         0.         0.
 0.         0.        ]",3.9583333333333335,24
236,237,"[3.07142857 3.         3.         3.06666667 2.83333333 3.14285714
 3.47222222 3.46428571 3.29166667 3.53333333 3.5        3.375
 3.55       3.16666667 0.         0.         4.         0.
 0.         0.        ]",3.325,40
237,238,"[2.6        0.         1.66666667 3.66666667 0.         4.25
 3.55       3.78571429 4.         4.07142857 3.         4.25
 2.         4.         0.         0.         0.         3.66666667
 4.         0.        ]",3.657142857142857,35
238,239,"[4.         3.88888889 3.95       3.85074627 3.86956522 3.95
 4.18617021 4.00961538 4.3362069  4.05696203 3.42857143 4.21052632
 3.9375     4.40909091 3.66666667 4.16666667 3.95454545 4.
 4.         0.        ]",4.0291479820627805,223
239,240,"[3.875      3.875      3.77272727 4.         4.         3.875
 3.65625    3.89473684 3.33333333 3.96296296 4.4        4.
 4.05       3.66666667 3.71428571 0.         3.66666667 4.66666667
 0.         0.        ]",3.892156862745098,102
240,241,"[3.91666667 4.         3.5        4.04166667 3.25       4.11111111
 3.98148148 3.77777778 3.75       3.64285714 3.5        3.57142857
 4.11111111 3.7        4.16666667 0.         4.33333333 4.
 0.         0.        ]",3.9836065573770494,61
241,242,"[3.125      3.         3.         3.22222222 3.         3.33333333
 3.69230769 3.125      3.5        3.85714286 5.         5.
 3.25       3.5        3.         0.         0.         3.
 0.         0.        ]",3.5714285714285716,28
242,243,"[4.         3.5        3.4        3.83333333 4.         4.
 4.28571429 4.05555556 4.         4.33333333 0.         0.
 4.         4.         3.5        0.         0.         0.
 0.         0.        ]",4.068965517241379,29
243,244,"[3.85714286 0.         3.         4.23529412 3.8        3.8
 3.73529412 3.77272727 3.46153846 3.46875    4.         3.66666667
 3.66666667 4.23076923 0.         0.         0.         4.
 3.         0.        ]",3.864864864864865,74
244,245,"[4.         3.33333333 3.33333333 3.25       4.         2.33333333
 2.33333333 0.         2.66666667 2.         0.         0.
 0.         3.         0.         3.2        0.         0.
 0.         0.        ]",2.764705882352941,17
245,246,"[4.33333333 4.57692308 4.59090909 4.25892857 4.41025641 4.47297297
 4.29220779 4.24576271 4.02272727 4.18888889 4.3        4.5
 4.17948718 4.5        4.25       0.         4.30952381 4.5
 4.83333333 0.        ]",4.269938650306749,163
246,247,"[3.65625    3.75       3.63157895 3.64285714 3.725      3.32352941
 3.88888889 3.67346939 3.84       3.84285714 4.16666667 4.03571429
 3.5483871  4.33333333 3.55555556 0.         3.94736842 3.25
 3.         0.        ]",3.7375,120
247,248,"[3.59615385 3.5        3.5        3.86363636 3.71428571 4.
 3.         3.75       3.75       3.83333333 0.         4.25
 3.71428571 0.         0.         3.5        3.25       0.
 0.         4.        ]",3.6951219512195124,41
248,249,"[3.72746781 3.78448276 3.55       3.55820896 3.65566038 3.65934066
 3.89807692 3.72677596 3.84899329 3.67086331 3.36842105 3.86363636
 3.7244898  3.87931034 3.84210526 4.         3.7625     4.
 4.5        0.        ]",3.7001194743130226,837
249,250,"[4.33333333 4.125      4.125      3.5        4.5        4.5
 4.69230769 4.5        5.         4.625      4.5        4.5
 4.5        4.5        4.5        0.         0.         4.5
 0.         0.        ]",4.340909090909091,22
250,251,"[5.         4.16666667 4.16666667 5.         5.         5.
 4.72727273 5.         4.91666667 4.92857143 5.         5.
 5.         5.         0.         5.         5.         0.
 0.         0.        ]",4.833333333333333,18
251,252,"[4.03571429 4.3        4.33333333 4.19230769 4.         4.33333333
 4.3        3.8        3.5        4.         0.         4.
 3.85714286 0.         4.33333333 0.         3.8        0.
 0.         3.        ]",4.1,30
252,253,"[3.25       4.5        0.         4.4        4.5        4.14285714
 4.34090909 3.25       4.7        4.41666667 0.         4.16666667
 2.         0.         4.75       4.42857143 2.         4.5
 4.5        0.        ]",4.328947368421052,38
